gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,664,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3895,4,13.9391,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0213,174.82,970.59
gfx950,256,672,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3900,4,14.122,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0213,174.64,966.43
gfx950,256,680,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7352,4,14.1075,flydsl_gemm8_abf16_wbf16_bf16_t64x64x64_split_k4_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.021,176.9,975.84
gfx950,256,688,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3901,4,14.7117,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0133,171.63,943.84
gfx950,256,696,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3901,4,14.2815,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0137,178.86,980.58
gfx950,256,704,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4979,4,13.9687,flydsl_gemm4_abf16_wbf16_bf16_t48x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,184.96,1011.05
gfx950,256,712,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7299,4,14.2416,flydsl_gemm8_abf16_wbf16_bf16_t48x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,183.48,1000.01
gfx950,256,720,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5194,4,14.7328,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0215,179.36,974.74
gfx950,256,728,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7346,4,14.9765,flydsl_gemm8_abf16_wbf16_bf16_t64x64x64_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,178.4,966.81
gfx950,256,736,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1509,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0177,178.28,963.52
gfx950,256,744,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4850,2,14.5679,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,187.43,1010.23
gfx950,256,752,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1148,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0179,182.59,981.54
gfx950,256,760,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4964,4,15.1757,flydsl_gemm4_abf16_wbf16_bf16_t48x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0134,183.79,985.42
gfx950,256,768,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.23,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0183,185.07,989.71
gfx950,256,776,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.0249,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0184,189.55,1011.13
gfx950,256,784,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1728,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0184,189.63,1009.1
gfx950,256,792,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.341,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.018,189.47,1005.78
gfx950,256,800,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.1072,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0179,194.35,1029.21
gfx950,256,808,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.5266,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.016,190.99,1009.06
gfx950,256,816,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6291,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.016,191.61,1010.04
gfx950,256,824,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,15.5691,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0182,194.24,1021.56
gfx950,256,832,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.7784,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.016,193.52,1015.54
gfx950,256,840,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6915,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,196.46,1028.73
gfx950,256,848,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,15.6264,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0181,199.16,1040.62
gfx950,256,856,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.7876,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,198.99,1037.52
gfx950,256,864,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.7148,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,201.78,1049.88
gfx950,256,872,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.8831,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,201.49,1046.24
gfx950,256,880,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6457,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0165,206.42,1069.7
gfx950,256,888,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.8169,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,206.04,1065.63
gfx950,256,896,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.0025,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0166,205.49,1060.7
gfx950,256,904,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.7872,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0166,210.15,1082.69
gfx950,256,912,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.0959,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,207.94,1069.3
gfx950,256,920,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.178,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0164,208.7,1071.22
gfx950,256,928,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,16.0246,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0181,212.53,1088.89
gfx950,256,936,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.9526,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,215.33,1101.25
gfx950,256,944,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.2571,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0164,213.11,1087.93
gfx950,256,952,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.2703,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0164,214.74,1094.34
gfx950,256,960,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.2274,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0164,217.12,1104.56
gfx950,256,968,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.5844,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,214.21,1087.94
gfx950,256,976,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.5763,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,216.09,1095.64
gfx950,256,984,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4949,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,218.93,1108.25
gfx950,256,992,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6676,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,218.43,1103.89
gfx950,256,1000,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.64,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,220.55,1112.86
gfx950,256,1008,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.5648,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,223.33,1125.08
gfx950,256,1016,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4975,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,226.02,1136.87
gfx950,256,1024,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6763,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,225.36,1131.81
gfx950,256,1032,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8443,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,224.85,1127.57
gfx950,256,1040,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6782,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,228.85,1145.92
gfx950,256,1048,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.7858,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,229.13,1145.65
gfx950,256,1056,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.735,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,231.58,1156.23
gfx950,256,1064,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8814,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,231.31,1153.24
gfx950,256,1072,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8072,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0165,234.08,1165.4
gfx950,256,1080,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.9926,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,233.26,1159.67
gfx950,256,1088,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.0589,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,234.07,1162.13
gfx950,256,1096,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8585,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,238.59,1182.99
gfx950,256,1104,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.8851,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,239.96,1188.16
gfx950,256,1112,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.006,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,239.98,1186.7
gfx950,256,1120,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.1576,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0166,239.57,1183.14
gfx950,256,1128,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.0507,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,242.79,1197.52
gfx950,256,1136,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.206,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0136,242.31,1193.62
gfx950,256,1144,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438545,0,17.1028,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x64x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR0_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB2_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB256_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV1_MIWT4_2_MO40_NTn1_NTA3_NTB0_NTC4_NTD3_NTM0_NEPBS14_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK3_SKFTR0_SKXCCM8_TLDS2_ULSGRO0_USL1_UIOFGRO0_USFGRO1_VSn1_VWA4_VWB2_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,245.49,1207.76
gfx950,256,1152,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.2192,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,245.53,1206.5
gfx950,256,1160,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.3051,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0136,246.01,1207.37
gfx950,256,1168,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.4121,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,246.18,1206.77
gfx950,256,1176,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.45,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,247.33,1210.96
gfx950,256,1184,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.526,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,247.93,1212.49
gfx950,256,1192,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.4647,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,250.49,1223.54
gfx950,256,1200,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.6134,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,250.04,1219.96
gfx950,256,1208,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.6042,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,251.84,1227.34
gfx950,256,1216,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.4369,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0136,255.94,1245.93
gfx950,256,1224,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.6938,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,253.88,1234.55
gfx950,256,1232,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.8006,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0135,254.01,1233.82
gfx950,256,1240,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.8793,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,254.53,1235.03
gfx950,256,1248,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.9145,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,255.67,1239.24
gfx950,256,1256,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.013,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,255.9,1239.06
gfx950,256,1264,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.0039,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,257.66,1246.28
gfx950,256,1272,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.1257,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,257.55,1244.46
gfx950,256,1280,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.1309,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,259.09,1250.65
gfx950,256,1288,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.3099,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0135,258.17,1244.91
gfx950,256,1296,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2848,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0134,260.13,1253.12
gfx950,256,1304,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2621,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0136,262.06,1261.18
gfx950,256,1312,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438656,0,18.391,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x80x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA2_GRVWB2_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA256_LBSPPB256_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_5_MO40_NTn1_NTA1_NTB3_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK3_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG64_4_1,0.0,261.82,1258.8
gfx950,256,1320,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438656,0,18.3489,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x80x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA2_GRVWB2_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA256_LBSPPB256_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_5_MO40_NTn1_NTA1_NTB3_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK3_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG64_4_1,0.0,264.02,1268.16
gfx950,256,1328,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.4142,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0134,264.68,1270.12
gfx950,256,1336,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.4748,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0135,265.4,1272.38
gfx950,256,1344,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.5242,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0135,266.27,1275.4
gfx950,256,1352,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438588,0,17.6074,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x96x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR0_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT4_3_MO40_NTn1_NTA1_NTB3_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO1_SRVW0_SSO1_SVW4_SK3_SKFTR0_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA4_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,281.81,1348.55
gfx950,256,1360,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438450,0,17.7865,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x96x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV1_MIWT4_3_MO40_NTn1_NTA2_NTB3_NTC1_NTD5_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK3_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,280.62,1341.65
gfx950,256,1368,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438926,0,17.9309,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x96x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA2_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA256_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV1_MIWT4_3_MO40_NTn1_NTA0_NTB1_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK3_SKFTR0_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA4_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,280.0,1337.47
gfx950,256,1376,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438588,0,17.8084,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x96x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR0_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT4_3_MO40_NTn1_NTA1_NTB3_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO1_SRVW0_SSO1_SVW4_SK3_SKFTR0_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA4_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,283.57,1353.34
gfx950,256,1384,256,7168,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438926,0,18.0307,Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT128x96x64_MI16x16x1_SN_LDSB0_AFC0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA1_DTLB1_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA2_GRVWB8_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LDSTI0_LBSPPA256_LBSPPB1024_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV1_MIWT4_3_MO40_NTn1_NTA0_NTB1_NTC0_NTD4_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK3_SKFTR0_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA4_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1,0.0,281.7,1343.25
